	new_el	N_Z	N	Z	A	el	o	ME_keV	ME_unc_keV	BE_keV	BE_unc_keV	B	Q_keV	Q_unc_keV	mass_micro_u	mass_unc_micro_u	extrapol	mass_prec
3353	0.0	60	159	99	258	Es	x	92702.0	401.0	7412.0	2.0	B-	2276.0	448.0	258099520.0	430.0	True	
3354		58	158	100	258	Fm	-a	90426.0	200.0	7418.0	1.0	B-	-1264.0	200.0	258097077.0	215.0	True	
3355		56	157	101	258	Md	-a	91690.35	3.474	7409.6615	0.0135	B-	213.0	100.0	258098433.634	3.729	False	2.8932958948064917
3356		54	156	102	258	No	-a	91477.0	100.0	7407.0	0.0	B-	-3304.0	143.0	258098205.0	107.0	True	
3357		52	155	103	258	Lr	-a	94782.0	102.0	7392.0	0.0	B-	-1562.0	103.0	258101753.0	109.0	True	
3358		50	154	104	258	Rf	-a	96344.338	16.104	7382.5257	0.0624	B-	-5163.3651	93.2584	258103429.895	17.288	False	2.804502657618308
3359		48	153	105	258	Db	-a	101507.703	91.857	7359.4803	0.356	B-	-3788.0	423.0	258108972.995	98.613	False	2.693118565740584
3360		46	152	106	258	Sg	-a	105296.0	413.0	7342.0	2.0	B-			258113040.0	443.0	True	
3361	0.0	59	159	100	259	Fm	-a	93704.0	283.0	7407.0	1.0	B-	140.0	300.0	259100596.0	304.0	True	
3362		57	158	101	259	Md	-a	93564.0	101.0	7405.0	0.0	B-	-515.0	101.0	259100445.0	108.0	True	
3363		55	157	102	259	No	-a	94079.381	6.362	7399.9714	0.0246	B-	-1771.0	71.0	259100998.364	6.829	False	2.8594284841721
3364		53	156	103	259	Lr	-a	95851.0	71.0	7390.0	0.0	B-	-2516.0	101.0	259102900.0	76.0	True	
3365		51	155	104	259	Rf	-a	98367.0	72.0	7377.0	0.0	B-	-3624.0	92.0	259105601.0	78.0	True	
3366		49	154	105	259	Db	-a	101991.021	56.685	7360.3626	0.2189	B-	-4528.0	190.0	259109491.859	60.854	False	2.72551570246119
3367		47	153	106	259	Sg	-a	106519.0	181.0	7340.0	1.0	B-			259114353.0	194.0	True	
3368	0.0	60	160	100	260	Fm	-a	95766.0	435.0	7402.0	2.0	B-	-784.0	537.0	260102809.0	467.0	True	
3369		58	159	101	260	Md	-a	96550.0	316.0	7396.0	1.0	B-	940.0	374.0	260103650.0	339.0	True	
3370		56	158	102	260	No	-a	95610.0	200.0	7397.0	1.0	B-	-2667.0	236.0	260102641.0	215.0	True	
3371		54	157	103	260	Lr	-a	98277.0	125.0	7383.0	0.0	B-	-871.0	236.0	260105504.0	134.0	True	
3372		52	156	104	260	Rf	-a	99148.0	200.0	7377.0	1.0	B-	-4525.0	221.0	260106440.0	215.0	True	
3373		50	155	105	260	Db	-a	103673.0	93.0	7357.0	0.0	B-	-2875.0	95.0	260111297.0	100.0	True	
3374		48	154	106	260	Sg	-a	106547.495	20.536	7342.5632	0.079	B-	-6576.0	197.0	260114383.435	22.045	False	2.790155163003279
3375		46	153	107	260	Bh	-a	113123.0	196.0	7314.0	1.0	B-			260121443.0	211.0	True	
3376	0.0	59	160	101	261	Md	-a	98578.0	509.0	7391.0	2.0	B-	123.0	547.0	261105828.0	546.0	True	
3377		57	159	102	261	No	-a	98455.0	200.0	7388.0	1.0	B-	-1102.0	283.0	261105696.0	215.0	True	
3378		55	158	103	261	Lr	-a	99557.0	200.0	7381.0	1.0	B-	-1761.0	211.0	261106879.0	215.0	True	
3379		53	157	104	261	Rf	-a	101318.233	65.663	7371.3858	0.2516	B-	-2990.0	128.0	261108769.591	70.492	False	2.716345591811917
3380		51	156	105	261	Db	-a	104308.0	110.0	7357.0	0.0	B-	-3697.0	112.0	261111979.0	118.0	True	
3381		49	155	106	261	Sg	-a	108005.004	18.494	7339.771	0.0709	B-	-5074.4052	180.7519	261115948.135	19.853	False	2.7968007305262135
3382		47	154	107	261	Bh	-a	113079.41	179.803	7317.3313	0.6889	B-			261121395.733	193.026	False	2.6474272807876322
3383	0.0	60	161	101	262	Md	-a	101667.0	448.0	7382.0	2.0	B-	1566.0	575.0	262109144.0	481.0	True	
3384		58	160	102	262	No	-a	100101.0	361.0	7385.0	1.0	B-	-2004.0	412.0	262107463.0	387.0	True	
3385		56	159	103	262	Lr	-a	102105.0	200.0	7374.0	1.0	B-	-287.0	300.0	262109615.0	215.0	True	
3386		54	158	104	262	Rf	-a	102392.0	224.0	7370.0	1.0	B-	-3861.0	265.0	262109923.0	240.0	True	
3387		52	157	105	262	Db	-a	106253.0	143.0	7352.0	1.0	B-	-2116.0	145.0	262114067.0	154.0	True	
3388		50	156	106	262	Sg	-a	108369.072	22.167	7341.1736	0.0846	B-	-5883.0463	95.6774	262116338.978	23.797	False	2.785920673195214
3389		48	155	107	262	Bh	-a	114252.119	93.074	7315.7331	0.3552	B-			262122654.688	99.919	False	2.6932724285130205
3390	0.0	59	161	102	263	No	-a	103129.0	490.0	7376.0	2.0	B-	-540.0	539.0	263110714.0	526.0	True	
3391		57	160	103	263	Lr	-a	103669.0	224.0	7371.0	1.0	B-	-1087.0	271.0	263111293.0	240.0	True	
3392		55	159	104	263	Rf	-a	104757.0	153.0	7364.0	1.0	B-	-2353.0	227.0	263112461.0	164.0	True	
3393		53	158	105	263	Db	-a	107110.0	168.0	7352.0	1.0	B-	-3085.0	193.0	263114987.0	180.0	True	
3394		51	157	106	263	Sg	-a	110195.0	95.0	7337.0	0.0	B-	-4301.0	320.0	263118299.0	101.0	True	
3395		49	156	107	263	Bh	-a	114496.0	305.0	7318.0	1.0	B-	-5182.0	363.0	263122916.0	328.0	True	
3396		47	155	108	263	Hs	-a	119678.0	197.0	7295.0	1.0	B-			263128479.0	212.0	True	
3397	0.0	60	162	102	264	No	-a	105011.0	591.0	7371.0	2.0	B-	-1364.0	734.0	264112734.0	634.0	True	
3398		58	161	103	264	Lr	-a	106375.0	436.0	7363.0	2.0	B-	300.0	566.0	264114198.0	468.0	True	
3399		56	160	104	264	Rf	-a	106075.0	361.0	7361.0	1.0	B-	-3187.0	431.0	264113876.0	387.0	True	
3400		54	159	105	264	Db	-a	109262.0	236.0	7346.0	1.0	B-	-1521.0	368.0	264117297.0	253.0	True	
3401		52	158	106	264	Sg	-a	110783.0	283.0	7338.0	1.0	B-	-5175.0	334.0	264118930.0	304.0	True	
3402		50	157	107	264	Bh	-a	115958.0	177.0	7315.0	1.0	B-	-3605.0	180.0	264124486.0	190.0	True	
3403		48	156	108	264	Hs	-a	119563.165	28.881	7298.3762	0.1094	B-			264128356.33	31.005	False	2.769947566166482
3404	0.0	59	162	103	265	Lr	-a	108233.0	547.0	7359.0	2.0	B-	-457.0	655.0	265116193.0	587.0	True	
3405		57	161	104	265	Rf	-a	108690.0	361.0	7354.0	1.0	B-	-1692.0	424.0	265116683.0	387.0	True	
3406		55	160	105	265	Db	-a	110382.0	224.0	7345.0	1.0	B-	-2412.0	263.0	265118500.0	240.0	True	
3407		53	159	106	265	Sg	-a	112794.0	139.0	7333.0	1.0	B-	-3601.0	277.0	265121089.0	149.0	True	
3408		51	158	107	265	Bh	-a	116395.0	239.0	7316.0	1.0	B-	-4505.0	240.0	265124955.0	257.0	True	
3409		49	157	108	265	Hs	-a	120900.245	23.958	7296.2474	0.0904	B-	-5724.0	439.0	265129791.744	25.719	False	2.7818271676988386
3410		47	156	109	265	Mt	-a	126624.0	439.0	7272.0	2.0	B-			265135937.0	471.0	True	
3411	0.0	60	163	103	266	Lr	-a	111662.0	539.0	7349.0	2.0	B-	1526.0	679.0	266119874.0	579.0	True	
3412		58	162	104	266	Rf	-a	110136.0	412.0	7351.0	2.0	B-	-2604.0	500.0	266118236.0	443.0	True	
3413		56	161	105	266	Db	-a	112740.0	283.0	7339.0	1.0	B-	-877.0	374.0	266121032.0	304.0	True	
3414		54	160	106	266	Sg	-a	113617.0	245.0	7332.0	1.0	B-	-4487.0	294.0	266121973.0	263.0	True	
3415		52	159	107	266	Bh	-a	118104.0	163.0	7313.0	1.0	B-	-3036.0	165.0	266126790.0	175.0	True	
3416		50	158	108	266	Hs	-a	121139.675	27.106	7298.2611	0.1019	B-	-6533.0066	100.2087	266130048.783	29.099	False	2.7743865952935414
3417		48	157	109	266	Mt	-a	127672.681	96.473	7270.7598	0.3627	B-			266137062.253	103.568	False	2.691872959210241
3418	0.0	59	163	104	267	Rf	-a	113444.0	575.0	7342.0	2.0	B-	-570.0	686.0	267121787.0	617.0	True	
3419		57	162	105	267	Db	-a	114014.0	374.0	7337.0	1.0	B-	-1792.0	457.0	267122399.0	402.0	True	
3420		55	161	106	267	Sg	-a	115806.0	261.0	7327.0	1.0	B-	-2958.0	371.0	267124323.0	281.0	True	
3421		53	160	107	267	Bh	-a	118765.0	263.0	7313.0	1.0	B-	-3893.0	279.0	267127499.0	282.0	True	
3422		51	159	108	267	Hs	-a	122658.0	95.0	7295.0	0.0	B-	-5133.0	512.0	267131678.0	102.0	True	
3423		49	158	109	267	Mt	-a	127791.0	503.0	7273.0	2.0	B-	-6089.0	543.0	267137189.0	540.0	True	
3424		47	157	110	267	Ds	-a	133880.0	204.0	7248.0	1.0	B-			267143726.0	219.0	True	
3425	0.0	60	164	104	268	Rf	-a	115476.0	662.0	7337.0	2.0	B-	-1584.0	848.0	268123968.0	711.0	True	
3426		58	163	105	268	Db	-a	117060.0	529.0	7328.0	2.0	B-	260.0	707.0	268125669.0	568.0	True	
3427		56	162	106	268	Sg	-a	116800.0	469.0	7326.0	2.0	B-	-3907.0	605.0	268125389.0	504.0	True	
3428		54	161	107	268	Bh	-a	120707.0	382.0	7309.0	1.0	B-	-2261.0	486.0	268129584.0	410.0	True	
3429		52	160	108	268	Hs	-a	122968.0	300.0	7297.0	1.0	B-	-6183.0	380.0	268132011.0	322.0	True	
3430		50	159	109	268	Mt	-a	129151.0	233.0	7271.0	1.0	B-	-4497.0	381.0	268138649.0	250.0	True	
3431		48	158	110	268	Ds	-a	133648.0	301.0	7252.0	1.0	B-			268143477.0	324.0	True	
3432	0.0	59	164	105	269	Db	-a	119148.0	624.0	7323.0	2.0	B-	-544.0	724.0	269127911.0	669.0	True	
3433		57	163	106	269	Sg	-a	119692.0	368.0	7318.0	1.0	B-	-1785.0	525.0	269128495.0	395.0	True	
3434		55	162	107	269	Bh	-a	121477.0	374.0	7309.0	1.0	B-	-3016.0	396.0	269130411.0	402.0	True	
3435		53	161	108	269	Hs	-a	124493.0	131.0	7294.0	0.0	B-	-4807.0	338.0	269133649.0	141.0	True	
3436		51	160	109	269	Mt	-a	129300.0	312.0	7274.0	1.0	B-	-5535.0	313.0	269138809.0	335.0	True	
3437		49	159	110	269	Ds	-a	134834.671	31.403	7250.1551	0.1167	B-			269144750.965	33.712	False	2.7658728488777173
3438	0.0	60	165	105	270	Db	-a	122397.0	575.0	7314.0	2.0	B-	966.0	735.0	270131399.0	617.0	True	
3439		58	164	106	270	Sg	-a	121431.0	458.0	7314.0	2.0	B-	-2799.0	547.0	270130362.0	492.0	True	
3440		56	163	107	270	Bh	-a	124230.0	299.0	7301.0	1.0	B-	-882.0	388.0	270133366.0	320.0	True	
3441		54	162	108	270	Hs	-a	125112.0	248.0	7295.0	1.0	B-	-5597.0	313.0	270134313.0	266.0	True	
3442		52	161	109	270	Mt	-a	130709.0	191.0	7271.0	1.0	B-	-3973.0	195.0	270140322.0	205.0	True	
3443		50	160	110	270	Ds	-a	134681.584	39.275	7253.7634	0.1455	B-			270144586.62	42.163	False	2.7519346899038193
3444	0.0	59	165	106	271	Sg	-a	124617.0	591.0	7305.0	2.0	B-	-1242.0	705.0	271133782.0	634.0	True	
3445		57	164	107	271	Bh	-a	125859.0	384.0	7298.0	1.0	B-	-1832.0	473.0	271135115.0	412.0	True	
3446		55	163	108	271	Hs	-a	127691.0	276.0	7288.0	1.0	B-	-3409.0	430.0	271137082.0	296.0	True	
3447		53	162	109	271	Mt	-a	131100.0	330.0	7273.0	1.0	B-	-4853.0	344.0	271140741.0	354.0	True	
3448		51	161	110	271	Ds	-a	135952.0	97.0	7252.0	0.0	B-			271145951.0	104.0	True	
3449	0.0	60	166	106	272	Sg	-a	126520.0	692.0	7301.0	3.0	B-	-2267.0	873.0	272135825.0	743.0	True	
3450		58	165	107	272	Bh	-a	128787.0	532.0	7290.0	2.0	B-	-217.0	737.0	272138259.0	571.0	True	
3451		56	164	108	272	Hs	-a	129004.0	510.0	7286.0	2.0	B-	-4477.0	704.0	272138492.0	547.0	True	
3452		54	163	109	272	Mt	-a	133481.0	485.0	7267.0	2.0	B-	-2601.0	645.0	272143298.0	521.0	True	
3453		52	162	110	272	Ds	-a	136083.0	424.0	7255.0	2.0	B-	-6690.0	484.0	272146091.0	456.0	True	
3454		50	161	111	272	Rg	-a	142773.0	233.0	7227.0	1.0	B-			272153273.0	251.0	True	
3455	0.0	61	167	106	273	Sg	x	129920.0	400.0	7292.0	1.0	B-	-763.0	767.0	273139475.0	429.0	True	
3456		59	166	107	273	Bh	-a	130683.0	655.0	7286.0	2.0	B-	-1084.0	754.0	273140294.0	703.0	True	
3457		57	165	108	273	Hs	-a	131767.0	374.0	7279.0	1.0	B-	-3015.0	565.0	273141458.0	401.0	True	
3458		55	164	109	273	Mt	-a	134782.0	424.0	7265.0	2.0	B-	-3503.0	447.0	273144695.0	455.0	True	
3459		53	163	110	273	Ds	-a	138285.0	142.0	7250.0	1.0	B-	-4600.0	424.0	273148455.0	152.0	True	
3460		51	162	111	273	Rg	-a	142885.0	400.0	7230.0	1.0	B-			273153393.0	429.0	True	
3461	0.0	60	167	107	274	Bh	-a	133762.0	578.0	7278.0	2.0	B-	356.0	744.0	274143599.0	620.0	True	
3462		58	166	108	274	Hs	-a	133406.0	469.0	7276.0	2.0	B-	-3843.0	602.0	274143217.0	504.0	True	
3463		56	165	109	274	Mt	-a	137249.0	377.0	7259.0	1.0	B-	-1948.0	542.0	274147343.0	404.0	True	
3464		54	164	110	274	Ds	-a	139197.0	389.0	7249.0	1.0	B-	-5415.0	442.0	274149434.0	418.0	True	
3465		52	163	111	274	Rg	-a	144612.0	209.0	7227.0	1.0	B-			274155247.0	225.0	True	
3466	0.0	61	168	107	275	Bh	x	135780.0	600.0	7273.0	2.0	B-	-712.0	844.0	275145766.0	644.0	True	
3467		59	167	108	275	Hs	-a	136492.0	593.0	7268.0	2.0	B-	-2275.0	709.0	275146530.0	637.0	True	
3468		57	166	109	275	Mt	-a	138767.0	387.0	7257.0	1.0	B-	-2899.0	516.0	275148972.0	416.0	True	
3469		55	165	110	275	Ds	-a	141666.0	340.0	7243.0	1.0	B-	-3729.0	561.0	275152085.0	366.0	True	
3470		53	164	111	275	Rg	-a	145395.0	446.0	7227.0	2.0	B-			275156088.0	479.0	True	
3471	0.0	62	169	107	276	Bh	x	138950.0	600.0	7265.0	2.0	B-	765.0	937.0	276149169.0	644.0	True	
3472		60	168	108	276	Hs	-a	138185.0	720.0	7265.0	3.0	B-	-3127.0	895.0	276148348.0	773.0	True	
